fecha;PM10;Velocidad;Direccion;Temperatura;HR;Presion ;Rad Solar;Precipitacion;OZONO;NO;NO2;NOX;PM2.5;CO;SO2
29/02/2024 9:00;39;1,9;126;20,3;56,42;565;433;0;17,4;3,1;7,1;10,2;23;0,37;0
29/02/2024 10:00;37;2,2;136;21,1;48,97;565;612;0;20,2;0,9;4,5;5,4;18;0,34;0
29/02/2024 11:00;38;2,2;124;22;43,02;565;741;0;22,1;0,8;4,6;5,4;17;0,33;0
29/02/2024 12:00;31;1,8;199;23,1;34,9;564;664;0;26,7;0;0;0;13;0,3;0
29/02/2024 13:00;29;1,7;161;24;33;564;715;0;27,6;0;0;0;18;0,29;0
29/02/2024 14:00;29;1,4;289;25;29,22;563;528;0;30,4;0;0;0;9;0,27;0
29/02/2024 15:00;80;3,1;262;22,9;43,96;563;361;0;35,1;0;0;0;36;0,35;0
29/02/2024 16:00;76;3,6;263;22,1;49,09;562;360;0;34,6;0;0;0;36;0,36;0
29/02/2024 17:00;76;2,4;249;20,8;54,11;563;146;0;31,1;0;0;0;39;0,39;0
29/02/2024 18:00;64;2,1;258;18,6;56,8;563;44;0;27,8;0;0;0;27;0,38;0
29/02/2024 19:00;55;1;264;16,6;67,77;563;0;0;21,3;0;0;0;34;0,4;0
29/02/2024 20:00;56;0,8;294;15,5;72,14;564;0;0;17,4;0;0;0;33;0,45;0
29/02/2024 21:00;51;0,8;195;15,3;75,23;564;0;0;15;0;0;0;32;0,45;0
29/02/2024 22:00;53;0,8;249;15,1;77,44;565;0;0;17,5;0;0;0;34;0,38;0
29/02/2024 23:00;50;0,5;197;14,9;74,49;565;0;0;9,9;0;0;0;35;0,46;0
1/03/2024 0:00;47;1,3;100;14,8;70,53;565;0;0;12,7;0;0;0;34;0,37;0
